28 19656804.983398438 6811383.85546875 0.5156000256538391 0.4009000062942505
epoch train_loss test_loss train_acc test_acc
29 16906149.370117188 4338664.8359375 0.5295600295066833 0.42820000648498535
epoch train_loss test_loss train_acc test_acc
30 14720958.749023438 4598953.9765625 0.5411400198936462 0.42750000953674316
epoch train_loss test_loss train_acc test_acc
31 16867847.965820312 4075188.80078125 0.5305799841880798 0.4474000036716461
epoch train_loss test_loss train_acc test_acc
32 14624224.868164062 5148311.08203125 0.549780011177063 0.40860000252723694
epoch train_loss test_loss train_acc test_acc
33 15015312.995117188 6350219.08203125 0.5497999787330627 0.4049000144004822
epoch train_loss test_loss train_acc test_acc
34 14335514.546875 4853385.6875 0.5609400272369385 0.40869998931884766
epoch train_loss test_loss train_acc test_acc
35 14100845.538085938 5542452.33984375 0.5591999888420105 0.41100001335144043
epoch train_loss test_loss train_acc test_acc
36 15067636.359375 4453676.984375 0.5577999949455261 0.42750000953674316
epoch train_loss test_loss train_acc test_acc
37 14615457.060546875 5633281.25390625 0.5623199939727783 0.42500001192092896
epoch train_loss test_loss train_acc test_acc
38 16210808.922851562 5683470.78125 0.5565800070762634 0.42879998683929443
epoch train_loss test_loss train_acc test_acc
39 16507094.479492188 7318608.53125 0.5587000250816345 0.39750000834465027
epoch train_loss test_loss train_acc test_acc
40 15187873.639648438 5054607.958984375 0.5709199905395508 0.42239999771118164
epoch train_loss test_loss train_acc test_acc
41 16812804.177734375 6513348.140625 0.5693600177764893 0.4311000108718872
epoch train_loss test_loss train_acc test_acc
42 15344029.436523438 5898209.53515625 0.5829799771308899 0.40939998626708984
epoch train_loss test_loss train_acc test_acc
43 14384470.059570312 5318876.0 0.5885599851608276 0.4426000118255615
epoch train_loss test_loss train_acc test_acc
44 15501065.372070312 6235370.48828125 0.5804399847984314 0.423799991607666
epoch train_loss test_loss train_acc test_acc
45 14947041.768554688 5189659.25 0.5865799784660339 0.4449000060558319
epoch train_loss test_loss train_acc test_acc
46 14452688.193359375 4878745.82421875 0.5942400097846985 0.44279998540878296
epoch train_loss test_loss train_acc test_acc
47 15869752.784179688 6197681.609375 0.5912799835205078 0.42500001192092896
epoch train_loss test_loss train_acc test_acc
48 14910238.634765625 5159897.6875 0.5995399951934814 0.4377000033855438
epoch train_loss test_loss train_acc test_acc
49 16222574.254882812 8453205.71875 0.5976600050926208 0.42309999465942383
epoch train_loss test_loss train_acc test_acc
50 14025592.231445312 5515795.91015625 0.6116200089454651 0.44269999861717224
epoch train_loss test_loss train_acc test_acc
51 16028077.42578125 6558132.96484375 0.5969799757003784 0.42149999737739563
epoch train_loss test_loss train_acc test_acc
52 14345542.361328125 6391187.04296875 0.6128000020980835 0.42309999465942383
epoch train_loss test_loss train_acc test_acc
53 13970521.9296875 8307920.7734375 0.623199999332428 0.4212999939918518
epoch train_loss test_loss train_acc test_acc
54 14866280.44140625 5219597.734375 0.6115999817848206 0.44609999656677246
epoch train_loss test_loss train_acc test_acc
55 15210819.286132812 6353693.58203125 0.6180599927902222 0.4505999982357025
epoch train_loss test_loss train_acc test_acc
56 15853348.235351562 7749173.90625 0.6186400055885315 0.41819998621940613
epoch train_loss test_loss train_acc test_acc
57 16273627.786132812 7337442.09765625 0.6159399747848511 0.4542999863624573
epoch train_loss test_loss train_acc test_acc
58 14194665.653320312 5081953.19140625 0.6354399919509888 0.45320001244544983
epoch train_loss test_loss train_acc test_acc
59 14288734.939453125 6178577.71875 0.63264000415802 0.4555000066757202
epoch train_loss test_loss train_acc test_acc
60 15188989.178710938 6522318.61328125 0.6275399923324585 0.45329999923706055
epoch train_loss test_loss train_acc test_acc
61 3881301.5966796875 3379878.451171875 0.7788800001144409 0.49790000915527344
epoch train_loss test_loss train_acc test_acc
62 2821113.3603515625 3268039.64453125 0.8030800223350525 0.49129998683929443
epoch train_loss test_loss train_acc test_acc
63 2426053.7646484375 3109060.67578125 0.8093799948692322 0.49160000681877136
epoch train_loss test_loss train_acc test_acc
64 2196016.844604492 3047056.0546875 0.8165799975395203 0.49059998989105225
epoch train_loss test_loss train_acc test_acc
65 1965533.4453125 2909168.6484375 0.8242200016975403 0.5008999705314636
epoch train_loss test_loss train_acc test_acc
66 1783835.4418945312 2853841.3046875 0.8263599872589111 0.4966999888420105
epoch train_loss test_loss train_acc test_acc
67 1699823.4797363281 2817851.125 0.8297799825668335 0.48420000076293945
epoch train_loss test_loss train_acc test_acc
68 1576852.9426269531 2924815.013671875 0.8330399990081787 0.46810001134872437
epoch train_loss test_loss train_acc test_acc
69 1507994.470703125 2682173.90625 0.8344799876213074 0.49410000443458557
epoch train_loss test_loss train_acc test_acc
70 1374948.146850586 2678930.853515625 0.8398399949073792 0.49410000443458557
epoch train_loss test_loss train_acc test_acc
71 1335042.7419433594 2532647.19140625 0.8423799872398376 0.4927000105381012
epoch train_loss test_loss train_acc test_acc
72 1246480.7044677734 2495102.123046875 0.8433399796485901 0.4887999892234802
epoch train_loss test_loss train_acc test_acc
73 1223082.0463867188 2522308.716796875 0.8464800119400024 0.4902999997138977
epoch train_loss test_loss train_acc test_acc
74 1142294.000366211 2504536.181640625 0.8467400074005127 0.4936000108718872
epoch train_loss test_loss train_acc test_acc
75 1107241.8317260742 2473976.04296875 0.8500000238418579 0.48730000853538513
epoch train_loss test_loss train_acc test_acc
76 1017083.1962280273 2395865.7421875 0.8568800091743469 0.48840001225471497
epoch train_loss test_loss train_acc test_acc
77 1054431.4736328125 2433758.92578125 0.8509600162506104 0.4778999984264374
epoch train_loss test_loss train_acc test_acc
78 948078.0992431641 2278002.287109375 0.8595799803733826 0.48579999804496765
epoch train_loss test_loss train_acc test_acc
79 983374.0325317383 2356902.408203125 0.858240008354187 0.47850000858306885
epoch train_loss test_loss train_acc test_acc
80 904122.5557250977 2343885.3671875 0.8619999885559082 0.4848000109195709
epoch train_loss test_loss train_acc test_acc
81 886172.4714355469 2197641.828125 0.860319972038269 0.48820000886917114
epoch train_loss test_loss train_acc test_acc
82 851760.2736206055 2240765.337890625 0.8630599975585938 0.4875999987125397
epoch train_loss test_loss train_acc test_acc
83 845265.7568359375 2250907.3232421875 0.8647599816322327 0.482699990272522
epoch train_loss test_loss train_acc test_acc
84 801085.5455322266 2268836.12109375 0.8646600246429443 0.47620001435279846
epoch train_loss test_loss train_acc test_acc
85 768562.0009155273 2066473.7958984375 0.8659800291061401 0.48649999499320984
epoch train_loss test_loss train_acc test_acc
86 737309.1552734375 2130578.751953125 0.8687599897384644 0.48240000009536743
epoch train_loss test_loss train_acc test_acc
87 734484.7183837891 2015418.7353515625 0.8680800199508667 0.48260000348091125
epoch train_loss test_loss train_acc test_acc
88 750836.8245849609 2076383.80078125 0.8665400147438049 0.487199991941452
epoch train_loss test_loss train_acc test_acc
89 716234.4008789062 2034542.6015625 0.8697800040245056 0.47940000891685486
epoch train_loss test_loss train_acc test_acc
90 748063.9295654297 1949926.4423828125 0.8688399791717529 0.48750001192092896
epoch train_loss test_loss train_acc test_acc
91 688340.0445556641 1943930.34375 0.8696799874305725 0.478300005197525
epoch train_loss test_loss train_acc test_acc
92 674263.4420776367 1939002.875 0.8715599775314331 0.48350000381469727
epoch train_loss test_loss train_acc test_acc
93 643812.6608886719 1902292.4013671875 0.8747400045394897 0.4803999960422516
epoch train_loss test_loss train_acc test_acc
94 670985.4789428711 1848599.140625 0.8719800114631653 0.4894999861717224
epoch train_loss test_loss train_acc test_acc
95 623467.2265625 1868964.4072265625 0.8769199848175049 0.4821999967098236
epoch train_loss test_loss train_acc test_acc
96 717225.402923584 1869325.4892578125 0.8669800162315369 0.4855000078678131
epoch train_loss test_loss train_acc test_acc
97 658944.34375 1940581.43359375 0.8711599707603455 0.475600004196167
epoch train_loss test_loss train_acc test_acc
98 646295.1962890625 1834212.9423828125 0.8726199865341187 0.4799000024795532
epoch train_loss test_loss train_acc test_acc
99 663004.2562255859 1814277.7861328125 0.8714600205421448 0.48069998621940613
epoch train_loss test_loss train_acc test_acc
100 570192.166809082 1792618.958984375 0.8794000148773193 0.4790000021457672
epoch train_loss test_loss train_acc test_acc
101 626298.1840209961 1776518.7724609375 0.8751800060272217 0.48240000009536743
epoch train_loss test_loss train_acc test_acc
102 611968.1083374023 1813822.15234375 0.8757799863815308 0.48030000925064087
epoch train_loss test_loss train_acc test_acc
103 589358.7467041016 1696972.9150390625 0.8765400052070618 0.48590001463890076
epoch train_loss test_loss train_acc test_acc
104 571692.2767333984 1788673.353515625 0.8774399757385254 0.475600004196167
epoch train_loss test_loss train_acc test_acc
105 543815.5336303711 1704505.162109375 0.8811600208282471 0.4837000072002411
epoch train_loss test_loss train_acc test_acc
106 534983.1915893555 1710301.9375 0.8821399807929993 0.4781000018119812
epoch train_loss test_loss train_acc test_acc
107 558770.5404663086 1690565.072265625 0.8795199990272522 0.48330000042915344
epoch train_loss test_loss train_acc test_acc
108 539884.4442749023 1652116.4091796875 0.8779199719429016 0.4900999963283539
epoch train_loss test_loss train_acc test_acc
109 511200.619140625 1720505.89453125 0.8833799958229065 0.4767000079154968
epoch train_loss test_loss train_acc test_acc
110 637918.0306396484 1638050.78125 0.868179976940155 0.47760000824928284
epoch train_loss test_loss train_acc test_acc
111 481679.38244628906 1573653.1376953125 0.8870800137519836 0.48489999771118164
epoch train_loss test_loss train_acc test_acc
112 578534.5822753906 1631557.1376953125 0.8759999871253967 0.4805999994277954
epoch train_loss test_loss train_acc test_acc
113 560683.4919433594 1666732.03125 0.876579999923706 0.4740999937057495
epoch train_loss test_loss train_acc test_acc
114 559121.2229003906 1551714.9150390625 0.879580020904541 0.4846999943256378
epoch train_loss test_loss train_acc test_acc
115 547118.6286621094 1608327.10546875 0.8769000172615051 0.47530001401901245
epoch train_loss test_loss train_acc test_acc
116 553811.5574951172 1578699.240234375 0.8767799735069275 0.4749000072479248
epoch train_loss test_loss train_acc test_acc
117 559377.2372436523 1597646.3388671875 0.8744800090789795 0.48910000920295715
epoch train_loss test_loss train_acc test_acc
118 567199.3077087402 1642278.3447265625 0.875 0.4691999852657318
epoch train_loss test_loss train_acc test_acc
119 500951.4631347656 1699294.94921875 0.8855999708175659 0.4668000042438507
epoch train_loss test_loss train_acc test_acc
120 524589.0777893066 1625037.5703125 0.8786600232124329 0.4821000099182129
epoch train_loss test_loss train_acc test_acc
121 113317.0835723877 1378504.359375 0.9519000053405762 0.49149999022483826
epoch train_loss test_loss train_acc test_acc
122 69792.31578063965 1372309.27734375 0.9641199707984924 0.4864000082015991
epoch train_loss test_loss train_acc test_acc
123 56221.33452606201 1343121.763671875 0.9685199856758118 0.49129998683929443
epoch train_loss test_loss train_acc test_acc
124 51931.73372268677 1340306.34765625 0.9712600111961365 0.4934000074863434
epoch train_loss test_loss train_acc test_acc
125 48284.931778907776 1316513.9541015625 0.9721199870109558 0.486299991607666
epoch train_loss test_loss train_acc test_acc
126 43632.92107009888 1306721.9384765625 0.9733399748802185 0.49470001459121704
epoch train_loss test_loss train_acc test_acc
127 40949.32427227497 1310811.1748046875 0.9759799838066101 0.4848000109195709
epoch train_loss test_loss train_acc test_acc
128 42811.828845342854 1282937.0439453125 0.9738600254058838 0.49160000681877136
epoch train_loss test_loss train_acc test_acc
129 39147.90374660492 1256241.453125 0.9744399785995483 0.4918000102043152
epoch train_loss test_loss train_acc test_acc
130 38046.715317633 1289122.03125 0.9749799966812134 0.48399999737739563
epoch train_loss test_loss train_acc test_acc
131 35958.01995747164 1242118.9375 0.9769600033760071 0.489300012588501
epoch train_loss test_loss train_acc test_acc
132 35386.59608981187 1231389.2958984375 0.9765400290489197 0.4796000123023987
epoch train_loss test_loss train_acc test_acc
133 34362.630583024584 1230161.4013671875 0.9772199988365173 0.4862000048160553
epoch train_loss test_loss train_acc test_acc
134 36698.476654052734 1224670.51953125 0.9754199981689453 0.48840001225471497
epoch train_loss test_loss train_acc test_acc
135 32093.73293018341 1216245.482421875 0.976419985294342 0.48240000009536743
epoch train_loss test_loss train_acc test_acc
136 31761.248596106656 1197927.8544921875 0.9765599966049194 0.48350000381469727
epoch train_loss test_loss train_acc test_acc
137 33916.92317199707 1187336.349609375 0.9755799770355225 0.4894999861717224
epoch train_loss test_loss train_acc test_acc
138 32316.754621540196 1168008.12109375 0.9762399792671204 0.4903999865055084
epoch train_loss test_loss train_acc test_acc
139 33291.42057132721 1167174.8095703125 0.976360023021698 0.4844000041484833
epoch train_loss test_loss train_acc test_acc
140 30614.49159698561 1157172.6240234375 0.9765400290489197 0.48890000581741333
epoch train_loss test_loss train_acc test_acc
141 29209.30455833147 1131213.328125 0.9772599935531616 0.48739999532699585
epoch train_loss test_loss train_acc test_acc
142 27798.773365020752 1139866.26171875 0.9785000085830688 0.48579999804496765
epoch train_loss test_loss train_acc test_acc
143 24870.973569869995 1124775.689453125 0.9788600206375122 0.48240000009536743
epoch train_loss test_loss train_acc test_acc
144 26637.265452690423 1103049.1845703125 0.9789000153541565 0.48420000076293945
epoch train_loss test_loss train_acc test_acc
145 27840.09871482849 1090192.8994140625 0.9769399762153625 0.48669999837875366
epoch train_loss test_loss train_acc test_acc
146 24642.577643162622 1080517.90234375 0.9786400198936462 0.48809999227523804
epoch train_loss test_loss train_acc test_acc
147 29993.823991455138 1073252.712890625 0.9764599800109863 0.48829999566078186
epoch train_loss test_loss train_acc test_acc
148 27557.708225250244 1056097.3173828125 0.9769999980926514 0.4862000048160553
epoch train_loss test_loss train_acc test_acc
149 24270.958943614736 1049889.59765625 0.9785000085830688 0.4900999963283539
epoch train_loss test_loss train_acc test_acc
150 22993.505707859993 1041301.83203125 0.9798399806022644 0.4821000099182129
epoch train_loss test_loss train_acc test_acc
151 23508.04510877002 1024273.0869140625 0.9783400297164917 0.4839000105857849
epoch train_loss test_loss train_acc test_acc
152 24272.74997994009 1019603.43359375 0.9785400032997131 0.4860000014305115
epoch train_loss test_loss train_acc test_acc
153 28178.844989780337 1010446.1435546875 0.9765400290489197 0.4887999892234802
epoch train_loss test_loss train_acc test_acc
154 21859.87450027466 988570.5107421875 0.9795600175857544 0.4894999861717224
epoch train_loss test_loss train_acc test_acc
155 22440.622249558568 986637.5751953125 0.977940022945404 0.48739999532699585
epoch train_loss test_loss train_acc test_acc
156 23515.765635458753 971303.5053710938 0.9786800146102905 0.49149999022483826
epoch train_loss test_loss train_acc test_acc
157 21924.60416085273 958668.7939453125 0.9792600274085999 0.4846999943256378
epoch train_loss test_loss train_acc test_acc
158 27089.381338119507 958241.255859375 0.9759399890899658 0.4900999963283539
epoch train_loss test_loss train_acc test_acc
159 24319.395245999098 930225.58984375 0.9780600070953369 0.48739999532699585
epoch train_loss test_loss train_acc test_acc
160 21201.094042598717 935074.2900390625 0.9787999987602234 0.49059998989105225
epoch train_loss test_loss train_acc test_acc
161 4945.727390348795 921799.8403320312 0.9930999875068665 0.4875999987125397
epoch train_loss test_loss train_acc test_acc
162 3664.444238630146 902070.4609375 0.9951599836349487 0.49160000681877136
epoch train_loss test_loss train_acc test_acc
163 3939.789707777052 900735.5561523438 0.9950799942016602 0.49079999327659607
epoch train_loss test_loss train_acc test_acc
164 3874.8635771522195 898430.673828125 0.9950199723243713 0.4878999888896942
epoch train_loss test_loss train_acc test_acc
165 3623.2786837602034 893211.80078125 0.9954400062561035 0.4876999855041504
epoch train_loss test_loss train_acc test_acc
166 3990.6209290279357 879726.650390625 0.9947599768638611 0.48890000581741333
epoch train_loss test_loss train_acc test_acc
167 3404.7634975585265 881425.4204101562 0.9943400025367737 0.4896000027656555
epoch train_loss test_loss train_acc test_acc
168 3930.6386361809227 870770.130859375 0.9950000047683716 0.489300012588501
epoch train_loss test_loss train_acc test_acc
169 3632.856513151899 860866.611328125 0.9946799874305725 0.49070000648498535
epoch train_loss test_loss train_acc test_acc
170 2781.228618227193 874154.314453125 0.9956600069999695 0.4887000024318695
epoch train_loss test_loss train_acc test_acc
171 2529.623550751712 848093.0541992188 0.9958599805831909 0.49570000171661377
epoch train_loss test_loss train_acc test_acc
172 3441.957122991793 845008.4887695312 0.9953200221061707 0.4934999942779541
epoch train_loss test_loss train_acc test_acc
173 3148.6752291276293 836772.490234375 0.9950399994850159 0.49219998717308044
epoch train_loss test_loss train_acc test_acc
174 4643.922715215245 839704.466796875 0.9940199851989746 0.4851999878883362
epoch train_loss test_loss train_acc test_acc
175 3525.4866014978825 831550.4575195312 0.994979977607727 0.4912000000476837
epoch train_loss test_loss train_acc test_acc
176 3292.949503761403 815901.7294921875 0.9950199723243713 0.49230000376701355
epoch train_loss test_loss train_acc test_acc
177 2753.2997112171693 811970.95703125 0.9952600002288818 0.49459999799728394
epoch train_loss test_loss train_acc test_acc
178 3232.074414268136 800247.5166015625 0.9944800138473511 0.49380001425743103
epoch train_loss test_loss train_acc test_acc
179 3015.837012694057 804283.62109375 0.9945799708366394 0.4876999855041504
epoch train_loss test_loss train_acc test_acc
180 2468.7251466926273 791207.369140625 0.9953799843788147 0.4927999973297119
epoch train_loss test_loss train_acc test_acc
181 3124.245544945408 788215.4672851562 0.9945799708366394 0.49149999022483826
epoch train_loss test_loss train_acc test_acc
182 2571.5456761049118 792202.8588867188 0.9952800273895264 0.4921000003814697
epoch train_loss test_loss train_acc test_acc
183 2171.35946140781 782051.2080078125 0.9955599904060364 0.4909000098705292
epoch train_loss test_loss train_acc test_acc
184 2644.2341981327627 789707.2182617188 0.9947999715805054 0.4864000082015991
epoch train_loss test_loss train_acc test_acc
185 2517.7127012374285 769429.2109375 0.995199978351593 0.48840001225471497
epoch train_loss test_loss train_acc test_acc
186 3766.429935664314 766641.591796875 0.9937800168991089 0.48669999837875366
epoch train_loss test_loss train_acc test_acc
187 3251.273234842311 759218.2373046875 0.9941999912261963 0.49129998683929443
epoch train_loss test_loss train_acc test_acc
188 2977.5680883436994 753475.1748046875 0.9946399927139282 0.4918000102043152
epoch train_loss test_loss train_acc test_acc
189 1987.1324967281075 749717.8486328125 0.9948400259017944 0.4921000003814697
epoch train_loss test_loss train_acc test_acc
190 3200.357706510461 747513.9482421875 0.9942399859428406 0.4932999908924103
epoch train_loss test_loss train_acc test_acc
191 2455.5777828133323 730767.7377929688 0.994700014591217 0.49380001425743103
epoch train_loss test_loss train_acc test_acc
192 3073.1470689127364 734688.8598632812 0.9941200017929077 0.48829999566078186
epoch train_loss test_loss train_acc test_acc
193 3394.9444060568057 731593.3754882812 0.9942600131034851 0.4864000082015991
epoch train_loss test_loss train_acc test_acc
194 2784.6406157065926 718154.3129882812 0.9942399859428406 0.4909999966621399
epoch train_loss test_loss train_acc test_acc
195 2921.6993248480762 720400.27734375 0.9948400259017944 0.4925999939441681
epoch train_loss test_loss train_acc test_acc
196 2388.3407025617557 702052.5864257812 0.9948400259017944 0.49079999327659607
epoch train_loss test_loss train_acc test_acc
197 1884.0733383940528 699516.380859375 0.9951599836349487 0.48969998955726624
epoch train_loss test_loss train_acc test_acc
198 1813.8765819546352 694522.4399414062 0.995199978351593 0.4921000003814697
epoch train_loss test_loss train_acc test_acc
199 2976.7756491350774 688440.9321289062 0.9937000274658203 0.49079999327659607
epoch train_loss test_loss train_acc test_acc
200 2195.7557599311663 698733.4931640625 0.9950000047683716 0.4878999888896942
